chunk_id,document,institution,chunk_text,amoore_score_auto,amoore_sim_preemption_auto,amoore_sim_norms_auto
2013,libe_report_parliament.pdf,European Parliament,accessible to them. The information shall be provided to the persons requesting it in a confidential...,0.016143715,0.34748635,0.33367187
2014,libe_report_parliament.pdf,European Parliament,"Each Member State shall ensure the functioning of hotlines, including through funding and capacity b...",0.043614857,0.3972183,0.35406587
2015,libe_report_parliament.pdf,European Parliament,relation to all matters related to the Member States shall make the information application and enfo...,-0.044564467,0.3078793,0.35965526
2016,libe_report_parliament.pdf,European Parliament,Amendment 26 Proposal for a regulation Article 34  paragraph 2 Text proposed by the Commission Amend...,-0.026782665,0.34329408,0.3761146
2017,libe_report_parliament.pdf,European Parliament,"their respective tasks under this Regulation and ensure its effective, efficient and consistent appl...",0.065529436,0.31593084,0.24807237
2018,libe_report_parliament.pdf,European Parliament,Coordinating Authorities shall exchange information and best practices related to the prevention and...,0.09337224,0.32337075,0.22531492
2019,libe_report_parliament.pdf,European Parliament,"the prevention and combating of child sexual abuse, in particular online. The EU Centre shall perfor...",-0.0076836897,0.31380898,0.32554293
2020,libe_report_parliament.pdf,European Parliament,The collected knowledge shall serve as a tool to elaborate prevention methods adapted RR1290746EN.do...,0.046836704,0.31485537,0.26731265
2021,libe_report_parliament.pdf,European Parliament,Amendment 36 Proposal for a regulation Article 50  paragraph 5 Text proposed by the Commission Amend...,-0.02576364,0.27191997,0.3028639
2022,libe_report_parliament.pdf,European Parliament,Where necessary for the 1. Where necessary for the performance of its tasks under this performance o...,-0.034926683,0.24190402,0.2824891
2023,libe_report_parliament.pdf,European Parliament,Where necessary for the performance of its tasks under this performance of its tasks under this Regu...,-0.037712637,0.2450122,0.28866032
2024,libe_report_parliament.pdf,European Parliament,"in paragraph 1, laying down the terms of cooperation. Amendment 39 Proposal for a regulation Article...",-0.15484881,0.10734273,0.27688786
2025,libe_report_parliament.pdf,European Parliament,Amendment 39 Proposal for a regulation Article 56  paragraph 3 Text proposed by the Commission Amend...,-0.14743474,0.10362556,0.26506826
2026,libe_report_parliament.pdf,European Parliament,"2. Each member shall have one vote. In the absence of a member, his/her In the absence of a member, ...",-0.15957159,0.09279297,0.26731724
2027,libe_report_parliament.pdf,European Parliament,right to vote. Amendment 42 Proposal for a regulation Article 62  paragraph 2  point j Text proposed...,-0.09414208,0.18177524,0.2861065
2028,libe_report_parliament.pdf,European Parliament,Amendment 42 Proposal for a regulation Article 62  paragraph 2  point j Text proposed by the Commiss...,-0.07183872,0.17030264,0.2502567
2029,libe_report_parliament.pdf,European Parliament,The Council may invite the duties when invited to do so. The Council Executive Director to report on...,0.03799804,0.33669508,0.298999
2030,libe_report_parliament.pdf,European Parliament,"That report shall Article 83(2). It shall, by 31 March of compile the information referred to in eve...",-0.12125273,0.19832982,0.3323206
2031,libe_report_parliament.pdf,European Parliament,to the public and communicate it to the Commission and the EU Centre. Amendment 47 RR1290746EN.docx ...,-0.06932853,0.24463026,0.32265478
2032,libe_report_parliament.pdf,European Parliament,Parliament and the Council. PE746.811v02-00 428/512 RR1290746EN.docx EN PROCEDURE  COMMITTEE ASKED F...,-0.016054139,0.26840863,0.2887562
2033,libe_report_parliament.pdf,European Parliament,"In addition, the Rapporteur would like to strengthen overall data collection disaggregated by age an...",-0.04064791,0.29324806,0.3406074
2034,libe_report_parliament.pdf,European Parliament,AMENDMENTS RR1290746EN.docx 431/512 PE746.811v02-00 EN The Committee on Womens Rights and Gender Equ...,-0.12727049,0.26899752,0.4102931
2035,libe_report_parliament.pdf,European Parliament,"perpetrators of child sexual abuse offences. Such offences, which are subject to Such offences, whic...",-0.116178736,0.30279836,0.4323961
2036,libe_report_parliament.pdf,European Parliament,services offered in the Union should be able to trust that the services concerned can be used safely...,0.10604292,0.36198992,0.25057116
2037,libe_report_parliament.pdf,European Parliament,"PE746.811v02-00 432/512 RR1290746EN.docx EN Such an increase is observed in child grooming as well, ...",0.13558029,0.28407025,0.1396924
2038,libe_report_parliament.pdf,European Parliament,"CSAM crime is also becoming more severe, as ever-younger children are being abused1a. Over the past ...",0.12681717,0.29271644,0.15796104
2039,libe_report_parliament.pdf,European Parliament,"__________________ 1a EPRS briefing, December 2022,Combating child sexual abuse online. 1b We protec...",0.17188683,0.30353314,0.11988343
2040,libe_report_parliament.pdf,European Parliament,"Gender inequality, structural violence and discrimination against women in society can have harmful ...",0.08098899,0.33218902,0.2476942
2041,libe_report_parliament.pdf,European Parliament,"__________________ 1a EIGE. Combating Cyber Violence against Women in Girls, report 2022. https//eig...",0.06548006,0.33282292,0.26520005
2042,libe_report_parliament.pdf,European Parliament,__________________ 1a IWF annual report 2022 https//annualreport2022.iwf.org.uk/ Amendment 5 Proposa...,-0.037722193,0.31154662,0.35592145
2043,libe_report_parliament.pdf,European Parliament,"combat such abuse. The measures taken The measures taken should be targeted, should be targeted, car...",-0.19711956,0.26707888,0.48431078
2044,libe_report_parliament.pdf,European Parliament,"and recognised as general principles of Union law, and so as to avoid directly or indirectly imposin...",-0.20083168,0.231904,0.4527939
2045,libe_report_parliament.pdf,European Parliament,Amendment 6 Proposal for a regulation Recital 3 Text proposed by the Commission Amendment (3) Member...,-0.23572075,0.20129038,0.4597907
2046,libe_report_parliament.pdf,European Parliament,In relevant information society services. In the light of the inherently cross-border the light of t...,-0.077519394,0.30649784,0.3940956
2047,libe_report_parliament.pdf,European Parliament,Amendment 7 Proposal for a regulation Recital 3 a (new) Text proposed by the Commission Amendment (3...,0.050334997,0.33940074,0.28831804
2048,libe_report_parliament.pdf,European Parliament,"These risks deriving from the exposure of children to child sexual abuse, harassment and access to h...",0.0357051,0.41180223,0.3774082
2049,libe_report_parliament.pdf,European Parliament,"Among other consequences, it can discourage childrens, especially girls participation in online acti...",-0.01686678,0.40133893,0.42400128
2050,libe_report_parliament.pdf,European Parliament,This includes those experiencing intersectional forms of discrimination. Many of the online risks as...,-0.0207714,0.34961003,0.37596154
2051,libe_report_parliament.pdf,European Parliament,Amendment 17 Proposal for a regulation Recital 4 f (new) Text proposed by the Commission Amendment (...,0.023397358,0.3946621,0.37346756
2052,libe_report_parliament.pdf,European Parliament,"As risks evolve over time, in account of additional elements where function of developments such as ...",0.084509335,0.42356482,0.33622554
2053,libe_report_parliament.pdf,European Parliament,Providers should also assess required to comply with this Regulation. any possible negative impacts ...,-0.1090859,0.28837872,0.4101082
2054,libe_report_parliament.pdf,European Parliament,Amendment 20 Proposal for a regulation Recital 16 a (new) PE746.811v02-00 444/512 RR1290746EN.docx E...,-0.07948516,0.28584486,0.3753579
2055,libe_report_parliament.pdf,European Parliament,"Instead, providers should be established. Instead, providers should be left a degree of flexibility ...",-0.0007557431,0.38940364,0.39441764
2056,libe_report_parliament.pdf,European Parliament,"In particular, providers are free to design and particular, providers are free to design and impleme...",-0.04234697,0.3733992,0.423469
2057,libe_report_parliament.pdf,European Parliament,Amendment 23 Proposal for a regulation Recital 22 Text proposed by the Commission Amendment (22) How...,-0.098332256,0.42601228,0.5375294
2058,libe_report_parliament.pdf,European Parliament,The detection orders addressed to them. The European Data Protection Board should be European Data P...,0.08267766,0.345963,0.25978014
2059,libe_report_parliament.pdf,European Parliament,The providers may operate the Centre or by others or technologies that technologies made available b...,-0.032156363,0.2730198,0.31092733
2060,libe_report_parliament.pdf,European Parliament,Such victim identification requires a high degree of specialisation and adequate resources. Therefor...,0.18545955,0.48470145,0.28824258
2061,libe_report_parliament.pdf,European Parliament,Therefore the European Cybercrime Centres efforts in victim identification should be RR1290746EN.doc...,0.19851896,0.49985045,0.28935325
2062,libe_report_parliament.pdf,European Parliament,"Training of officials in close contact with victims, including law enforcement officers, judges, pro...",-0.061119083,0.3857283,0.4563445
2063,libe_report_parliament.pdf,European Parliament,"However, for that same reason, services. However, for that same reason, the EU Centre should also be...",0.06364037,0.30845034,0.24256563
2064,libe_report_parliament.pdf,European Parliament,The EU Centre should also cooperate with relevant stakeholders from both within and outside the Unio...,0.012598951,0.26509058,0.2542438
2065,libe_report_parliament.pdf,European Parliament,The EU Centre should allow Member States to benefit from knowledge and expertise on digital empowerm...,0.029905532,0.29407215,0.26471737
2066,libe_report_parliament.pdf,European Parliament,Amendment 34 Proposal for a regulation Recital 70 PE746.811v02-00 454/512 RR1290746EN.docx EN Text p...,0.012807091,0.30877948,0.2981767
2067,libe_report_parliament.pdf,European Parliament,The EU Centre should leverage the network of hotlines and encourage that network of hotlines and enc...,-0.007933398,0.30528343,0.3171971
2068,libe_report_parliament.pdf,European Parliament,the Union. Child helplines are equally in the frontline in the fight against online child sexual abu...,-0.042066365,0.25840664,0.3069334
